chem_index	gene_index	chemName	geneid
306	512	methylmercuric chloride	3172
429	512	Arsenic	3172
433	512	potassium chromate(VI)	3172
545	512	Lead	3172
568	512	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3172
81	518	cobaltous chloride	3725
112	518	tris(1,3-dichloro-2-propyl)phosphate	3725
247	518	dicrotophos	3725
433	518	potassium chromate(VI)	3725
58	520	Methyl Methanesulfonate	2002
104	520	Phenylmercuric Acetate	2002
112	520	tris(1,3-dichloro-2-propyl)phosphate	2002
141	520	Nickel	2002
225	520	butyraldehyde	2002
291	520	Arsenic Trioxide	2002
306	520	methylmercuric chloride	2002
369	520	Silicon Dioxide	2002
429	520	Arsenic	2002
545	520	Lead	2002
568	520	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2002
58	522	Methyl Methanesulfonate	1432
104	522	Phenylmercuric Acetate	1432
112	522	tris(1,3-dichloro-2-propyl)phosphate	1432
218	522	ICG 001	1432
225	522	butyraldehyde	1432
247	522	dicrotophos	1432
306	522	methylmercuric chloride	1432
369	522	Silicon Dioxide	1432
545	522	Lead	1432
568	522	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1432
55	526	Tetrachlorodibenzodioxin	3757
58	526	Methyl Methanesulfonate	3757
104	526	Phenylmercuric Acetate	3757
112	526	tris(1,3-dichloro-2-propyl)phosphate	3757
141	526	Nickel	3757
218	526	ICG 001	3757
247	526	dicrotophos	3757
369	526	Silicon Dioxide	3757
433	526	potassium chromate(VI)	3757
545	526	Lead	3757
568	526	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3757
55	528	Tetrachlorodibenzodioxin	80335
81	528	cobaltous chloride	80335
104	528	Phenylmercuric Acetate	80335
112	528	tris(1,3-dichloro-2-propyl)phosphate	80335
141	528	Nickel	80335
218	528	ICG 001	80335
225	528	butyraldehyde	80335
247	528	dicrotophos	80335
306	528	methylmercuric chloride	80335
338	528	Benzo(a)pyrene	80335
369	528	Silicon Dioxide	80335
433	528	potassium chromate(VI)	80335
500	528	Aflatoxin B1	80335
545	528	Lead	80335
588	528	abrine	80335
55	532	Tetrachlorodibenzodioxin	7098
58	532	Methyl Methanesulfonate	7098
81	532	cobaltous chloride	7098
112	532	tris(1,3-dichloro-2-propyl)phosphate	7098
141	532	Nickel	7098
218	532	ICG 001	7098
225	532	butyraldehyde	7098
247	532	dicrotophos	7098
306	532	methylmercuric chloride	7098
338	532	Benzo(a)pyrene	7098
429	532	Arsenic	7098
545	532	Lead	7098
568	532	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7098
104	533	Phenylmercuric Acetate	3479
218	533	ICG 001	3479
225	533	butyraldehyde	3479
247	533	dicrotophos	3479
306	533	methylmercuric chloride	3479
369	533	Silicon Dioxide	3479
433	533	potassium chromate(VI)	3479
568	533	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3479
588	533	abrine	3479
81	534	cobaltous chloride	1977
104	534	Phenylmercuric Acetate	1977
112	534	tris(1,3-dichloro-2-propyl)phosphate	1977
141	534	Nickel	1977
218	534	ICG 001	1977
225	534	butyraldehyde	1977
306	534	methylmercuric chloride	1977
338	534	Benzo(a)pyrene	1977
369	534	Silicon Dioxide	1977
429	534	Arsenic	1977
433	534	potassium chromate(VI)	1977
500	534	Aflatoxin B1	1977
545	534	Lead	1977
588	534	abrine	1977
55	535	Tetrachlorodibenzodioxin	351
58	535	Methyl Methanesulfonate	351
104	535	Phenylmercuric Acetate	351
112	535	tris(1,3-dichloro-2-propyl)phosphate	351
225	535	butyraldehyde	351
247	535	dicrotophos	351
306	535	methylmercuric chloride	351
433	535	potassium chromate(VI)	351
500	535	Aflatoxin B1	351
568	535	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	351
588	535	abrine	351
58	536	Methyl Methanesulfonate	5315
141	536	Nickel	5315
225	536	butyraldehyde	5315
433	536	potassium chromate(VI)	5315
545	536	Lead	5315
58	540	Methyl Methanesulfonate	4313
112	540	tris(1,3-dichloro-2-propyl)phosphate	4313
218	540	ICG 001	4313
225	540	butyraldehyde	4313
247	540	dicrotophos	4313
369	540	Silicon Dioxide	4313
545	540	Lead	4313
58	541	Methyl Methanesulfonate	7422
104	541	Phenylmercuric Acetate	7422
218	541	ICG 001	7422
247	541	dicrotophos	7422
500	541	Aflatoxin B1	7422
568	541	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7422
58	547	Methyl Methanesulfonate	847
104	547	Phenylmercuric Acetate	847
112	547	tris(1,3-dichloro-2-propyl)phosphate	847
225	547	butyraldehyde	847
247	547	dicrotophos	847
306	547	methylmercuric chloride	847
568	547	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	847
55	549	Tetrachlorodibenzodioxin	2056
58	549	Methyl Methanesulfonate	2056
104	549	Phenylmercuric Acetate	2056
141	549	Nickel	2056
218	549	ICG 001	2056
225	549	butyraldehyde	2056
247	549	dicrotophos	2056
291	549	Arsenic Trioxide	2056
306	549	methylmercuric chloride	2056
369	549	Silicon Dioxide	2056
429	549	Arsenic	2056
433	549	potassium chromate(VI)	2056
545	549	Lead	2056
568	549	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2056
588	549	abrine	2056
590	549	sodium arsenite	2056
55	558	Tetrachlorodibenzodioxin	9817
58	558	Methyl Methanesulfonate	9817
112	558	tris(1,3-dichloro-2-propyl)phosphate	9817
218	558	ICG 001	9817
225	558	butyraldehyde	9817
247	558	dicrotophos	9817
306	558	methylmercuric chloride	9817
433	558	potassium chromate(VI)	9817
500	558	Aflatoxin B1	9817
588	558	abrine	9817
55	561	Tetrachlorodibenzodioxin	642574
58	561	Methyl Methanesulfonate	642574
81	561	cobaltous chloride	642574
104	561	Phenylmercuric Acetate	642574
112	561	tris(1,3-dichloro-2-propyl)phosphate	642574
141	561	Nickel	642574
218	561	ICG 001	642574
225	561	butyraldehyde	642574
247	561	dicrotophos	642574
291	561	Arsenic Trioxide	642574
306	561	methylmercuric chloride	642574
338	561	Benzo(a)pyrene	642574
369	561	Silicon Dioxide	642574
429	561	Arsenic	642574
433	561	potassium chromate(VI)	642574
545	561	Lead	642574
568	561	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	642574
588	561	abrine	642574
590	561	sodium arsenite	642574
58	565	Methyl Methanesulfonate	366
81	565	cobaltous chloride	366
104	565	Phenylmercuric Acetate	366
112	565	tris(1,3-dichloro-2-propyl)phosphate	366
141	565	Nickel	366
218	565	ICG 001	366
225	565	butyraldehyde	366
247	565	dicrotophos	366
306	565	methylmercuric chloride	366
369	565	Silicon Dioxide	366
433	565	potassium chromate(VI)	366
545	565	Lead	366
568	565	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	366
81	572	cobaltous chloride	8743
104	572	Phenylmercuric Acetate	8743
218	572	ICG 001	8743
225	572	butyraldehyde	8743
306	572	methylmercuric chloride	8743
545	572	Lead	8743
568	572	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	8743
55	574	Tetrachlorodibenzodioxin	9938
58	574	Methyl Methanesulfonate	9938
81	574	cobaltous chloride	9938
104	574	Phenylmercuric Acetate	9938
218	574	ICG 001	9938
225	574	butyraldehyde	9938
247	574	dicrotophos	9938
291	574	Arsenic Trioxide	9938
306	574	methylmercuric chloride	9938
429	574	Arsenic	9938
433	574	potassium chromate(VI)	9938
545	574	Lead	9938
568	574	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	9938
588	574	abrine	9938
590	574	sodium arsenite	9938
58	590	Methyl Methanesulfonate	654
104	590	Phenylmercuric Acetate	654
218	590	ICG 001	654
247	590	dicrotophos	654
291	590	Arsenic Trioxide	654
306	590	methylmercuric chloride	654
429	590	Arsenic	654
433	590	potassium chromate(VI)	654
500	590	Aflatoxin B1	654
545	590	Lead	654
568	590	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	654
58	591	Methyl Methanesulfonate	1591
104	591	Phenylmercuric Acetate	1591
225	591	butyraldehyde	1591
306	591	methylmercuric chloride	1591
429	591	Arsenic	1591
433	591	potassium chromate(VI)	1591
545	591	Lead	1591
55	592	Tetrachlorodibenzodioxin	406
58	592	Methyl Methanesulfonate	406
81	592	cobaltous chloride	406
104	592	Phenylmercuric Acetate	406
112	592	tris(1,3-dichloro-2-propyl)phosphate	406
141	592	Nickel	406
218	592	ICG 001	406
225	592	butyraldehyde	406
247	592	dicrotophos	406
291	592	Arsenic Trioxide	406
306	592	methylmercuric chloride	406
369	592	Silicon Dioxide	406
590	592	sodium arsenite	406
58	596	Methyl Methanesulfonate	4170
104	596	Phenylmercuric Acetate	4170
218	596	ICG 001	4170
225	596	butyraldehyde	4170
247	596	dicrotophos	4170
306	596	methylmercuric chloride	4170
369	596	Silicon Dioxide	4170
545	596	Lead	4170
58	598	Methyl Methanesulfonate	598
81	598	cobaltous chloride	598
141	598	Nickel	598
225	598	butyraldehyde	598
247	598	dicrotophos	598
306	598	methylmercuric chloride	598
369	598	Silicon Dioxide	598
433	598	potassium chromate(VI)	598
545	598	Lead	598
588	598	abrine	598
58	606	Methyl Methanesulfonate	7015
81	606	cobaltous chloride	7015
104	606	Phenylmercuric Acetate	7015
141	606	Nickel	7015
218	606	ICG 001	7015
225	606	butyraldehyde	7015
306	606	methylmercuric chloride	7015
338	606	Benzo(a)pyrene	7015
433	606	potassium chromate(VI)	7015
545	606	Lead	7015
568	606	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7015
588	606	abrine	7015
55	607	Tetrachlorodibenzodioxin	56547
58	607	Methyl Methanesulfonate	56547
81	607	cobaltous chloride	56547
104	607	Phenylmercuric Acetate	56547
112	607	tris(1,3-dichloro-2-propyl)phosphate	56547
141	607	Nickel	56547
218	607	ICG 001	56547
225	607	butyraldehyde	56547
247	607	dicrotophos	56547
291	607	Arsenic Trioxide	56547
306	607	methylmercuric chloride	56547
369	607	Silicon Dioxide	56547
429	607	Arsenic	56547
433	607	potassium chromate(VI)	56547
545	607	Lead	56547
568	607	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	56547
588	607	abrine	56547
590	607	sodium arsenite	56547
55	624	Tetrachlorodibenzodioxin	5601
58	624	Methyl Methanesulfonate	5601
104	624	Phenylmercuric Acetate	5601
112	624	tris(1,3-dichloro-2-propyl)phosphate	5601
141	624	Nickel	5601
218	624	ICG 001	5601
225	624	butyraldehyde	5601
247	624	dicrotophos	5601
306	624	methylmercuric chloride	5601
338	624	Benzo(a)pyrene	5601
433	624	potassium chromate(VI)	5601
55	625	Tetrachlorodibenzodioxin	7494
58	625	Methyl Methanesulfonate	7494
104	625	Phenylmercuric Acetate	7494
141	625	Nickel	7494
247	625	dicrotophos	7494
429	625	Arsenic	7494
433	625	potassium chromate(VI)	7494
545	625	Lead	7494
588	625	abrine	7494
81	628	cobaltous chloride	3043
104	628	Phenylmercuric Acetate	3043
112	628	tris(1,3-dichloro-2-propyl)phosphate	3043
218	628	ICG 001	3043
225	628	butyraldehyde	3043
247	628	dicrotophos	3043
306	628	methylmercuric chloride	3043
338	628	Benzo(a)pyrene	3043
429	628	Arsenic	3043
433	628	potassium chromate(VI)	3043
568	628	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3043
81	632	cobaltous chloride	6566
104	632	Phenylmercuric Acetate	6566
112	632	tris(1,3-dichloro-2-propyl)phosphate	6566
218	632	ICG 001	6566
225	632	butyraldehyde	6566
247	632	dicrotophos	6566
291	632	Arsenic Trioxide	6566
338	632	Benzo(a)pyrene	6566
369	632	Silicon Dioxide	6566
429	632	Arsenic	6566
500	632	Aflatoxin B1	6566
545	632	Lead	6566
568	632	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	6566
588	632	abrine	6566
58	634	Methyl Methanesulfonate	1571
81	634	cobaltous chloride	1571
104	634	Phenylmercuric Acetate	1571
112	634	tris(1,3-dichloro-2-propyl)phosphate	1571
141	634	Nickel	1571
218	634	ICG 001	1571
225	634	butyraldehyde	1571
247	634	dicrotophos	1571
306	634	methylmercuric chloride	1571
369	634	Silicon Dioxide	1571
433	634	potassium chromate(VI)	1571
545	634	Lead	1571
568	634	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1571
55	642	Tetrachlorodibenzodioxin	22846
58	642	Methyl Methanesulfonate	22846
81	642	cobaltous chloride	22846
112	642	tris(1,3-dichloro-2-propyl)phosphate	22846
141	642	Nickel	22846
218	642	ICG 001	22846
225	642	butyraldehyde	22846
247	642	dicrotophos	22846
306	642	methylmercuric chloride	22846
338	642	Benzo(a)pyrene	22846
369	642	Silicon Dioxide	22846
433	642	potassium chromate(VI)	22846
545	642	Lead	22846
568	642	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	22846
590	642	sodium arsenite	22846
218	646	ICG 001	1728
225	646	butyraldehyde	1728
247	646	dicrotophos	1728
58	647	Methyl Methanesulfonate	6647
104	647	Phenylmercuric Acetate	6647
112	647	tris(1,3-dichloro-2-propyl)phosphate	6647
141	647	Nickel	6647
225	647	butyraldehyde	6647
369	647	Silicon Dioxide	6647
433	647	potassium chromate(VI)	6647
588	647	abrine	6647
58	649	Methyl Methanesulfonate	5970
104	649	Phenylmercuric Acetate	5970
112	649	tris(1,3-dichloro-2-propyl)phosphate	5970
225	649	butyraldehyde	5970
433	649	potassium chromate(VI)	5970
500	649	Aflatoxin B1	5970
58	651	Methyl Methanesulfonate	7031
81	651	cobaltous chloride	7031
104	651	Phenylmercuric Acetate	7031
112	651	tris(1,3-dichloro-2-propyl)phosphate	7031
141	651	Nickel	7031
218	651	ICG 001	7031
247	651	dicrotophos	7031
306	651	methylmercuric chloride	7031
429	651	Arsenic	7031
433	651	potassium chromate(VI)	7031
500	651	Aflatoxin B1	7031
545	651	Lead	7031
568	651	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7031
58	652	Methyl Methanesulfonate	3169
81	652	cobaltous chloride	3169
104	652	Phenylmercuric Acetate	3169
141	652	Nickel	3169
218	652	ICG 001	3169
306	652	methylmercuric chloride	3169
429	652	Arsenic	3169
433	652	potassium chromate(VI)	3169
545	652	Lead	3169
568	652	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3169
588	652	abrine	3169
590	652	sodium arsenite	3169
55	654	Tetrachlorodibenzodioxin	387
58	654	Methyl Methanesulfonate	387
81	654	cobaltous chloride	387
104	654	Phenylmercuric Acetate	387
112	654	tris(1,3-dichloro-2-propyl)phosphate	387
141	654	Nickel	387
218	654	ICG 001	387
225	654	butyraldehyde	387
247	654	dicrotophos	387
306	654	methylmercuric chloride	387
338	654	Benzo(a)pyrene	387
369	654	Silicon Dioxide	387
429	654	Arsenic	387
433	654	potassium chromate(VI)	387
545	654	Lead	387
568	654	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	387
588	654	abrine	387
590	654	sodium arsenite	387
58	665	Methyl Methanesulfonate	1581
81	665	cobaltous chloride	1581
104	665	Phenylmercuric Acetate	1581
112	665	tris(1,3-dichloro-2-propyl)phosphate	1581
141	665	Nickel	1581
218	665	ICG 001	1581
225	665	butyraldehyde	1581
291	665	Arsenic Trioxide	1581
306	665	methylmercuric chloride	1581
369	665	Silicon Dioxide	1581
429	665	Arsenic	1581
433	665	potassium chromate(VI)	1581
545	665	Lead	1581
568	665	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1581
58	666	Methyl Methanesulfonate	3484
81	666	cobaltous chloride	3484
104	666	Phenylmercuric Acetate	3484
141	666	Nickel	3484
218	666	ICG 001	3484
247	666	dicrotophos	3484
306	666	methylmercuric chloride	3484
429	666	Arsenic	3484
433	666	potassium chromate(VI)	3484
545	666	Lead	3484
588	666	abrine	3484
590	666	sodium arsenite	3484
545	667	Lead	1649
55	669	Tetrachlorodibenzodioxin	8678
58	669	Methyl Methanesulfonate	8678
104	669	Phenylmercuric Acetate	8678
141	669	Nickel	8678
218	669	ICG 001	8678
225	669	butyraldehyde	8678
247	669	dicrotophos	8678
306	669	methylmercuric chloride	8678
369	669	Silicon Dioxide	8678
433	669	potassium chromate(VI)	8678
500	669	Aflatoxin B1	8678
545	669	Lead	8678
568	669	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	8678
588	669	abrine	8678
55	670	Tetrachlorodibenzodioxin	2561
58	670	Methyl Methanesulfonate	2561
81	670	cobaltous chloride	2561
104	670	Phenylmercuric Acetate	2561
112	670	tris(1,3-dichloro-2-propyl)phosphate	2561
218	670	ICG 001	2561
225	670	butyraldehyde	2561
247	670	dicrotophos	2561
291	670	Arsenic Trioxide	2561
306	670	methylmercuric chloride	2561
338	670	Benzo(a)pyrene	2561
369	670	Silicon Dioxide	2561
429	670	Arsenic	2561
433	670	potassium chromate(VI)	2561
545	670	Lead	2561
568	670	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2561
588	670	abrine	2561
590	670	sodium arsenite	2561
55	675	Tetrachlorodibenzodioxin	7050
58	675	Methyl Methanesulfonate	7050
81	675	cobaltous chloride	7050
104	675	Phenylmercuric Acetate	7050
141	675	Nickel	7050
218	675	ICG 001	7050
225	675	butyraldehyde	7050
247	675	dicrotophos	7050
306	675	methylmercuric chloride	7050
369	675	Silicon Dioxide	7050
429	675	Arsenic	7050
500	675	Aflatoxin B1	7050
545	675	Lead	7050
568	675	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7050
588	675	abrine	7050
55	676	Tetrachlorodibenzodioxin	210
58	676	Methyl Methanesulfonate	210
81	676	cobaltous chloride	210
104	676	Phenylmercuric Acetate	210
112	676	tris(1,3-dichloro-2-propyl)phosphate	210
141	676	Nickel	210
218	676	ICG 001	210
247	676	dicrotophos	210
291	676	Arsenic Trioxide	210
306	676	methylmercuric chloride	210
369	676	Silicon Dioxide	210
429	676	Arsenic	210
433	676	potassium chromate(VI)	210
568	676	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	210
55	683	Tetrachlorodibenzodioxin	7209529
58	683	Methyl Methanesulfonate	7209529
81	683	cobaltous chloride	7209529
104	683	Phenylmercuric Acetate	7209529
112	683	tris(1,3-dichloro-2-propyl)phosphate	7209529
141	683	Nickel	7209529
218	683	ICG 001	7209529
225	683	butyraldehyde	7209529
247	683	dicrotophos	7209529
291	683	Arsenic Trioxide	7209529
306	683	methylmercuric chloride	7209529
338	683	Benzo(a)pyrene	7209529
369	683	Silicon Dioxide	7209529
429	683	Arsenic	7209529
433	683	potassium chromate(VI)	7209529
500	683	Aflatoxin B1	7209529
545	683	Lead	7209529
568	683	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7209529
588	683	abrine	7209529
590	683	sodium arsenite	7209529
55	687	Tetrachlorodibenzodioxin	637
112	687	tris(1,3-dichloro-2-propyl)phosphate	637
218	687	ICG 001	637
225	687	butyraldehyde	637
247	687	dicrotophos	637
306	687	methylmercuric chloride	637
369	687	Silicon Dioxide	637
433	687	potassium chromate(VI)	637
500	687	Aflatoxin B1	637
545	687	Lead	637
568	687	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	637
588	687	abrine	637
58	689	Methyl Methanesulfonate	2100
81	689	cobaltous chloride	2100
104	689	Phenylmercuric Acetate	2100
112	689	tris(1,3-dichloro-2-propyl)phosphate	2100
141	689	Nickel	2100
218	689	ICG 001	2100
247	689	dicrotophos	2100
306	689	methylmercuric chloride	2100
338	689	Benzo(a)pyrene	2100
369	689	Silicon Dioxide	2100
433	689	potassium chromate(VI)	2100
500	689	Aflatoxin B1	2100
545	689	Lead	2100
568	689	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2100
55	690	Tetrachlorodibenzodioxin	5371
112	690	tris(1,3-dichloro-2-propyl)phosphate	5371
218	690	ICG 001	5371
225	690	butyraldehyde	5371
306	690	methylmercuric chloride	5371
433	690	potassium chromate(VI)	5371
545	690	Lead	5371
568	690	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	5371
588	690	abrine	5371
58	694	Methyl Methanesulfonate	10599
81	694	cobaltous chloride	10599
104	694	Phenylmercuric Acetate	10599
112	694	tris(1,3-dichloro-2-propyl)phosphate	10599
141	694	Nickel	10599
218	694	ICG 001	10599
247	694	dicrotophos	10599
291	694	Arsenic Trioxide	10599
306	694	methylmercuric chloride	10599
433	694	potassium chromate(VI)	10599
545	694	Lead	10599
568	694	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	10599
58	697	Methyl Methanesulfonate	3565
81	697	cobaltous chloride	3565
104	697	Phenylmercuric Acetate	3565
112	697	tris(1,3-dichloro-2-propyl)phosphate	3565
218	697	ICG 001	3565
225	697	butyraldehyde	3565
247	697	dicrotophos	3565
306	697	methylmercuric chloride	3565
369	697	Silicon Dioxide	3565
433	697	potassium chromate(VI)	3565
500	697	Aflatoxin B1	3565
545	697	Lead	3565
568	697	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3565
588	697	abrine	3565
55	698	Tetrachlorodibenzodioxin	8878
141	698	Nickel	8878
225	698	butyraldehyde	8878
247	698	dicrotophos	8878
500	698	Aflatoxin B1	8878
568	698	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	8878
55	700	Tetrachlorodibenzodioxin	2566
58	700	Methyl Methanesulfonate	2566
81	700	cobaltous chloride	2566
104	700	Phenylmercuric Acetate	2566
112	700	tris(1,3-dichloro-2-propyl)phosphate	2566
141	700	Nickel	2566
218	700	ICG 001	2566
225	700	butyraldehyde	2566
247	700	dicrotophos	2566
291	700	Arsenic Trioxide	2566
306	700	methylmercuric chloride	2566
369	700	Silicon Dioxide	2566
429	700	Arsenic	2566
433	700	potassium chromate(VI)	2566
500	700	Aflatoxin B1	2566
568	700	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2566
588	700	abrine	2566
55	704	Tetrachlorodibenzodioxin	2034
141	704	Nickel	2034
225	704	butyraldehyde	2034
291	704	Arsenic Trioxide	2034
306	704	methylmercuric chloride	2034
429	704	Arsenic	2034
433	704	potassium chromate(VI)	2034
545	704	Lead	2034
588	704	abrine	2034
58	706	Methyl Methanesulfonate	196
104	706	Phenylmercuric Acetate	196
225	706	butyraldehyde	196
247	706	dicrotophos	196
291	706	Arsenic Trioxide	196
306	706	methylmercuric chloride	196
369	706	Silicon Dioxide	196
429	706	Arsenic	196
433	706	potassium chromate(VI)	196
545	706	Lead	196
55	708	Tetrachlorodibenzodioxin	1871
58	708	Methyl Methanesulfonate	1871
81	708	cobaltous chloride	1871
112	708	tris(1,3-dichloro-2-propyl)phosphate	1871
218	708	ICG 001	1871
225	708	butyraldehyde	1871
247	708	dicrotophos	1871
306	708	methylmercuric chloride	1871
369	708	Silicon Dioxide	1871
433	708	potassium chromate(VI)	1871
500	708	Aflatoxin B1	1871
545	708	Lead	1871
588	708	abrine	1871
55	717	Tetrachlorodibenzodioxin	57412
58	717	Methyl Methanesulfonate	57412
81	717	cobaltous chloride	57412
218	717	ICG 001	57412
247	717	dicrotophos	57412
306	717	methylmercuric chloride	57412
338	717	Benzo(a)pyrene	57412
433	717	potassium chromate(VI)	57412
545	717	Lead	57412
568	717	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	57412
55	718	Tetrachlorodibenzodioxin	1906
58	718	Methyl Methanesulfonate	1906
225	718	butyraldehyde	1906
247	718	dicrotophos	1906
429	718	Arsenic	1906
545	718	Lead	1906
588	718	abrine	1906
55	723	Tetrachlorodibenzodioxin	114548
58	723	Methyl Methanesulfonate	114548
81	723	cobaltous chloride	114548
104	723	Phenylmercuric Acetate	114548
112	723	tris(1,3-dichloro-2-propyl)phosphate	114548
218	723	ICG 001	114548
247	723	dicrotophos	114548
306	723	methylmercuric chloride	114548
338	723	Benzo(a)pyrene	114548
433	723	potassium chromate(VI)	114548
545	723	Lead	114548
568	723	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	114548
588	723	abrine	114548
590	723	sodium arsenite	114548
104	725	Phenylmercuric Acetate	7157
112	725	tris(1,3-dichloro-2-propyl)phosphate	7157
218	725	ICG 001	7157
306	725	methylmercuric chloride	7157
588	725	abrine	7157
58	726	Methyl Methanesulfonate	7296
112	726	tris(1,3-dichloro-2-propyl)phosphate	7296
141	726	Nickel	7296
225	726	butyraldehyde	7296
247	726	dicrotophos	7296
433	726	potassium chromate(VI)	7296
545	726	Lead	7296
55	737	Tetrachlorodibenzodioxin	6774
104	737	Phenylmercuric Acetate	6774
218	737	ICG 001	6774
225	737	butyraldehyde	6774
247	737	dicrotophos	6774
306	737	methylmercuric chloride	6774
433	737	potassium chromate(VI)	6774
545	737	Lead	6774
588	737	abrine	6774
112	739	tris(1,3-dichloro-2-propyl)phosphate	7040
218	739	ICG 001	7040
225	739	butyraldehyde	7040
306	739	methylmercuric chloride	7040
500	739	Aflatoxin B1	7040
545	739	Lead	7040
568	739	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7040
588	739	abrine	7040
55	741	Tetrachlorodibenzodioxin	6564
58	741	Methyl Methanesulfonate	6564
81	741	cobaltous chloride	6564
104	741	Phenylmercuric Acetate	6564
112	741	tris(1,3-dichloro-2-propyl)phosphate	6564
141	741	Nickel	6564
218	741	ICG 001	6564
225	741	butyraldehyde	6564
247	741	dicrotophos	6564
306	741	methylmercuric chloride	6564
369	741	Silicon Dioxide	6564
429	741	Arsenic	6564
433	741	potassium chromate(VI)	6564
545	741	Lead	6564
568	741	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	6564
588	741	abrine	6564
590	741	sodium arsenite	6564
55	743	Tetrachlorodibenzodioxin	7161
104	743	Phenylmercuric Acetate	7161
112	743	tris(1,3-dichloro-2-propyl)phosphate	7161
141	743	Nickel	7161
218	743	ICG 001	7161
225	743	butyraldehyde	7161
247	743	dicrotophos	7161
306	743	methylmercuric chloride	7161
369	743	Silicon Dioxide	7161
433	743	potassium chromate(VI)	7161
545	743	Lead	7161
568	743	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7161
588	743	abrine	7161
58	752	Methyl Methanesulfonate	6581
104	752	Phenylmercuric Acetate	6581
141	752	Nickel	6581
218	752	ICG 001	6581
247	752	dicrotophos	6581
291	752	Arsenic Trioxide	6581
306	752	methylmercuric chloride	6581
429	752	Arsenic	6581
433	752	potassium chromate(VI)	6581
545	752	Lead	6581
568	752	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	6581
588	752	abrine	6581
590	752	sodium arsenite	6581
58	755	Methyl Methanesulfonate	7364
81	755	cobaltous chloride	7364
104	755	Phenylmercuric Acetate	7364
112	755	tris(1,3-dichloro-2-propyl)phosphate	7364
141	755	Nickel	7364
218	755	ICG 001	7364
225	755	butyraldehyde	7364
291	755	Arsenic Trioxide	7364
306	755	methylmercuric chloride	7364
429	755	Arsenic	7364
433	755	potassium chromate(VI)	7364
545	755	Lead	7364
568	755	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7364
588	755	abrine	7364
112	768	tris(1,3-dichloro-2-propyl)phosphate	960
218	768	ICG 001	960
225	768	butyraldehyde	960
247	768	dicrotophos	960
369	768	Silicon Dioxide	960
