chem_index	gene_index	chemName	geneid
55	285	Tetrachlorodibenzodioxin	2688
59	285	butyraldehyde	2688
65	285	cobaltous chloride	2688
73	285	ICG 001	2688
98	285	dicrotophos	2688
121	285	tris(1,3-dichloro-2-propyl)phosphate	2688
129	285	Methyl Methanesulfonate	2688
141	285	Phenylmercuric Acetate	2688
149	285	Silicon Dioxide	2688
150	285	potassium chromate(VI)	2688
166	285	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2688
178	285	Lead	2688
185	285	Benzo(a)pyrene	2688
186	285	abrine	2688
187	285	sodium arsenite	2688
9	287	methylmercuric chloride	5447
17	287	Arsenic	5447
23	287	Nickel	5447
59	287	butyraldehyde	5447
65	287	cobaltous chloride	5447
73	287	ICG 001	5447
98	287	dicrotophos	5447
129	287	Methyl Methanesulfonate	5447
141	287	Phenylmercuric Acetate	5447
144	287	Arsenic Trioxide	5447
149	287	Silicon Dioxide	5447
150	287	potassium chromate(VI)	5447
166	287	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	5447
178	287	Lead	5447
9	288	methylmercuric chloride	1270
10	288	Aflatoxin B1	1270
17	288	Arsenic	1270
23	288	Nickel	1270
55	288	Tetrachlorodibenzodioxin	1270
59	288	butyraldehyde	1270
65	288	cobaltous chloride	1270
73	288	ICG 001	1270
98	288	dicrotophos	1270
121	288	tris(1,3-dichloro-2-propyl)phosphate	1270
129	288	Methyl Methanesulfonate	1270
141	288	Phenylmercuric Acetate	1270
144	288	Arsenic Trioxide	1270
149	288	Silicon Dioxide	1270
150	288	potassium chromate(VI)	1270
166	288	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1270
178	288	Lead	1270
185	288	Benzo(a)pyrene	1270
187	288	sodium arsenite	1270
10	292	Aflatoxin B1	213
17	292	Arsenic	213
59	292	butyraldehyde	213
65	292	cobaltous chloride	213
73	292	ICG 001	213
121	292	tris(1,3-dichloro-2-propyl)phosphate	213
129	292	Methyl Methanesulfonate	213
141	292	Phenylmercuric Acetate	213
150	292	potassium chromate(VI)	213
186	292	abrine	213
9	293	methylmercuric chloride	3484
17	293	Arsenic	3484
23	293	Nickel	3484
65	293	cobaltous chloride	3484
73	293	ICG 001	3484
98	293	dicrotophos	3484
129	293	Methyl Methanesulfonate	3484
141	293	Phenylmercuric Acetate	3484
150	293	potassium chromate(VI)	3484
178	293	Lead	3484
186	293	abrine	3484
187	293	sodium arsenite	3484
9	294	methylmercuric chloride	6774
55	294	Tetrachlorodibenzodioxin	6774
59	294	butyraldehyde	6774
73	294	ICG 001	6774
98	294	dicrotophos	6774
141	294	Phenylmercuric Acetate	6774
150	294	potassium chromate(VI)	6774
178	294	Lead	6774
186	294	abrine	6774
17	296	Arsenic	9971
23	296	Nickel	9971
65	296	cobaltous chloride	9971
73	296	ICG 001	9971
129	296	Methyl Methanesulfonate	9971
141	296	Phenylmercuric Acetate	9971
144	296	Arsenic Trioxide	9971
150	296	potassium chromate(VI)	9971
166	296	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	9971
178	296	Lead	9971
186	296	abrine	9971
9	299	methylmercuric chloride	3553
10	299	Aflatoxin B1	3553
59	299	butyraldehyde	3553
73	299	ICG 001	3553
98	299	dicrotophos	3553
121	299	tris(1,3-dichloro-2-propyl)phosphate	3553
129	299	Methyl Methanesulfonate	3553
141	299	Phenylmercuric Acetate	3553
150	299	potassium chromate(VI)	3553
166	299	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3553
178	299	Lead	3553
178	300	Lead	1649
17	303	Arsenic	4609
59	303	butyraldehyde	4609
141	303	Phenylmercuric Acetate	4609
150	303	potassium chromate(VI)	4609
178	303	Lead	4609
186	303	abrine	4609
9	305	methylmercuric chloride	5465
23	305	Nickel	5465
55	305	Tetrachlorodibenzodioxin	5465
73	305	ICG 001	5465
98	305	dicrotophos	5465
129	305	Methyl Methanesulfonate	5465
150	305	potassium chromate(VI)	5465
166	305	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	5465
178	305	Lead	5465
187	305	sodium arsenite	5465
9	306	methylmercuric chloride	406940
10	306	Aflatoxin B1	406940
23	306	Nickel	406940
55	306	Tetrachlorodibenzodioxin	406940
59	306	butyraldehyde	406940
65	306	cobaltous chloride	406940
73	306	ICG 001	406940
98	306	dicrotophos	406940
121	306	tris(1,3-dichloro-2-propyl)phosphate	406940
129	306	Methyl Methanesulfonate	406940
141	306	Phenylmercuric Acetate	406940
149	306	Silicon Dioxide	406940
150	306	potassium chromate(VI)	406940
166	306	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	406940
178	306	Lead	406940
185	306	Benzo(a)pyrene	406940
186	306	abrine	406940
17	309	Arsenic	1906
55	309	Tetrachlorodibenzodioxin	1906
59	309	butyraldehyde	1906
98	309	dicrotophos	1906
129	309	Methyl Methanesulfonate	1906
178	309	Lead	1906
186	309	abrine	1906
9	313	methylmercuric chloride	183
17	313	Arsenic	183
65	313	cobaltous chloride	183
98	313	dicrotophos	183
129	313	Methyl Methanesulfonate	183
141	313	Phenylmercuric Acetate	183
144	313	Arsenic Trioxide	183
150	313	potassium chromate(VI)	183
166	313	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	183
65	315	cobaltous chloride	6648
73	315	ICG 001	6648
121	315	tris(1,3-dichloro-2-propyl)phosphate	6648
150	315	potassium chromate(VI)	6648
166	315	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	6648
10	316	Aflatoxin B1	7422
73	316	ICG 001	7422
98	316	dicrotophos	7422
129	316	Methyl Methanesulfonate	7422
141	316	Phenylmercuric Acetate	7422
166	316	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7422
9	319	methylmercuric chloride	7050
10	319	Aflatoxin B1	7050
17	319	Arsenic	7050
23	319	Nickel	7050
55	319	Tetrachlorodibenzodioxin	7050
59	319	butyraldehyde	7050
65	319	cobaltous chloride	7050
73	319	ICG 001	7050
98	319	dicrotophos	7050
129	319	Methyl Methanesulfonate	7050
141	319	Phenylmercuric Acetate	7050
149	319	Silicon Dioxide	7050
166	319	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7050
178	319	Lead	7050
186	319	abrine	7050
9	320	methylmercuric chloride	7161
23	320	Nickel	7161
55	320	Tetrachlorodibenzodioxin	7161
59	320	butyraldehyde	7161
73	320	ICG 001	7161
98	320	dicrotophos	7161
121	320	tris(1,3-dichloro-2-propyl)phosphate	7161
141	320	Phenylmercuric Acetate	7161
149	320	Silicon Dioxide	7161
150	320	potassium chromate(VI)	7161
166	320	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7161
178	320	Lead	7161
186	320	abrine	7161
9	323	methylmercuric chloride	2488
10	323	Aflatoxin B1	2488
17	323	Arsenic	2488
23	323	Nickel	2488
55	323	Tetrachlorodibenzodioxin	2488
59	323	butyraldehyde	2488
65	323	cobaltous chloride	2488
73	323	ICG 001	2488
98	323	dicrotophos	2488
121	323	tris(1,3-dichloro-2-propyl)phosphate	2488
129	323	Methyl Methanesulfonate	2488
141	323	Phenylmercuric Acetate	2488
144	323	Arsenic Trioxide	2488
149	323	Silicon Dioxide	2488
150	323	potassium chromate(VI)	2488
166	323	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2488
186	323	abrine	2488
9	324	methylmercuric chloride	2879
10	324	Aflatoxin B1	2879
17	324	Arsenic	2879
23	324	Nickel	2879
55	324	Tetrachlorodibenzodioxin	2879
59	324	butyraldehyde	2879
73	324	ICG 001	2879
98	324	dicrotophos	2879
121	324	tris(1,3-dichloro-2-propyl)phosphate	2879
129	324	Methyl Methanesulfonate	2879
141	324	Phenylmercuric Acetate	2879
149	324	Silicon Dioxide	2879
150	324	potassium chromate(VI)	2879
178	324	Lead	2879
185	324	Benzo(a)pyrene	2879
186	324	abrine	2879
9	325	methylmercuric chloride	1386
23	325	Nickel	1386
59	325	butyraldehyde	1386
73	325	ICG 001	1386
129	325	Methyl Methanesulfonate	1386
141	325	Phenylmercuric Acetate	1386
149	325	Silicon Dioxide	1386
150	325	potassium chromate(VI)	1386
186	325	abrine	1386
23	327	Nickel	3757
55	327	Tetrachlorodibenzodioxin	3757
73	327	ICG 001	3757
98	327	dicrotophos	3757
121	327	tris(1,3-dichloro-2-propyl)phosphate	3757
129	327	Methyl Methanesulfonate	3757
141	327	Phenylmercuric Acetate	3757
149	327	Silicon Dioxide	3757
150	327	potassium chromate(VI)	3757
166	327	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3757
178	327	Lead	3757
9	328	methylmercuric chloride	26822
10	328	Aflatoxin B1	26822
17	328	Arsenic	26822
23	328	Nickel	26822
55	328	Tetrachlorodibenzodioxin	26822
59	328	butyraldehyde	26822
65	328	cobaltous chloride	26822
73	328	ICG 001	26822
98	328	dicrotophos	26822
121	328	tris(1,3-dichloro-2-propyl)phosphate	26822
129	328	Methyl Methanesulfonate	26822
141	328	Phenylmercuric Acetate	26822
144	328	Arsenic Trioxide	26822
149	328	Silicon Dioxide	26822
150	328	potassium chromate(VI)	26822
166	328	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	26822
178	328	Lead	26822
185	328	Benzo(a)pyrene	26822
186	328	abrine	26822
187	328	sodium arsenite	26822
9	329	methylmercuric chloride	331
23	329	Nickel	331
55	329	Tetrachlorodibenzodioxin	331
59	329	butyraldehyde	331
65	329	cobaltous chloride	331
73	329	ICG 001	331
98	329	dicrotophos	331
121	329	tris(1,3-dichloro-2-propyl)phosphate	331
129	329	Methyl Methanesulfonate	331
141	329	Phenylmercuric Acetate	331
150	329	potassium chromate(VI)	331
178	329	Lead	331
185	329	Benzo(a)pyrene	331
186	329	abrine	331
9	330	methylmercuric chloride	100500846
10	330	Aflatoxin B1	100500846
17	330	Arsenic	100500846
23	330	Nickel	100500846
55	330	Tetrachlorodibenzodioxin	100500846
59	330	butyraldehyde	100500846
65	330	cobaltous chloride	100500846
73	330	ICG 001	100500846
98	330	dicrotophos	100500846
121	330	tris(1,3-dichloro-2-propyl)phosphate	100500846
129	330	Methyl Methanesulfonate	100500846
141	330	Phenylmercuric Acetate	100500846
144	330	Arsenic Trioxide	100500846
149	330	Silicon Dioxide	100500846
150	330	potassium chromate(VI)	100500846
166	330	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	100500846
178	330	Lead	100500846
185	330	Benzo(a)pyrene	100500846
186	330	abrine	100500846
187	330	sodium arsenite	100500846
9	331	methylmercuric chloride	2309
17	331	Arsenic	2309
23	331	Nickel	2309
59	331	butyraldehyde	2309
73	331	ICG 001	2309
98	331	dicrotophos	2309
129	331	Methyl Methanesulfonate	2309
141	331	Phenylmercuric Acetate	2309
149	331	Silicon Dioxide	2309
150	331	potassium chromate(VI)	2309
166	331	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2309
9	337	methylmercuric chloride	2099
23	337	Nickel	2099
59	337	butyraldehyde	2099
73	337	ICG 001	2099
98	337	dicrotophos	2099
129	337	Methyl Methanesulfonate	2099
141	337	Phenylmercuric Acetate	2099
149	337	Silicon Dioxide	2099
150	337	potassium chromate(VI)	2099
166	337	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2099
178	337	Lead	2099
186	337	abrine	2099
59	338	butyraldehyde	960
73	338	ICG 001	960
98	338	dicrotophos	960
121	338	tris(1,3-dichloro-2-propyl)phosphate	960
149	338	Silicon Dioxide	960
150	338	potassium chromate(VI)	960
166	338	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	960
178	338	Lead	960
9	340	methylmercuric chloride	1139
17	340	Arsenic	1139
23	340	Nickel	1139
55	340	Tetrachlorodibenzodioxin	1139
65	340	cobaltous chloride	1139
73	340	ICG 001	1139
98	340	dicrotophos	1139
129	340	Methyl Methanesulfonate	1139
141	340	Phenylmercuric Acetate	1139
144	340	Arsenic Trioxide	1139
149	340	Silicon Dioxide	1139
150	340	potassium chromate(VI)	1139
166	340	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1139
178	340	Lead	1139
185	340	Benzo(a)pyrene	1139
186	340	abrine	1139
10	341	Aflatoxin B1	1499
23	341	Nickel	1499
59	341	butyraldehyde	1499
121	341	tris(1,3-dichloro-2-propyl)phosphate	1499
149	341	Silicon Dioxide	1499
150	341	potassium chromate(VI)	1499
166	341	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1499
178	341	Lead	1499
186	341	abrine	1499
9	342	methylmercuric chloride	637
10	342	Aflatoxin B1	637
55	342	Tetrachlorodibenzodioxin	637
59	342	butyraldehyde	637
73	342	ICG 001	637
98	342	dicrotophos	637
121	342	tris(1,3-dichloro-2-propyl)phosphate	637
149	342	Silicon Dioxide	637
150	342	potassium chromate(VI)	637
166	342	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	637
178	342	Lead	637
186	342	abrine	637
9	343	methylmercuric chloride	5594
59	343	butyraldehyde	5594
98	343	dicrotophos	5594
121	343	tris(1,3-dichloro-2-propyl)phosphate	5594
141	343	Phenylmercuric Acetate	5594
186	343	abrine	5594
9	344	methylmercuric chloride	1432
59	344	butyraldehyde	1432
73	344	ICG 001	1432
98	344	dicrotophos	1432
121	344	tris(1,3-dichloro-2-propyl)phosphate	1432
129	344	Methyl Methanesulfonate	1432
141	344	Phenylmercuric Acetate	1432
149	344	Silicon Dioxide	1432
166	344	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1432
178	344	Lead	1432
59	345	butyraldehyde	3162
73	345	ICG 001	3162
98	345	dicrotophos	3162
150	345	potassium chromate(VI)	3162
23	346	Nickel	5728
59	346	butyraldehyde	5728
73	346	ICG 001	5728
121	346	tris(1,3-dichloro-2-propyl)phosphate	5728
141	346	Phenylmercuric Acetate	5728
150	346	potassium chromate(VI)	5728
186	346	abrine	5728
9	350	methylmercuric chloride	1977
10	350	Aflatoxin B1	1977
17	350	Arsenic	1977
23	350	Nickel	1977
59	350	butyraldehyde	1977
65	350	cobaltous chloride	1977
73	350	ICG 001	1977
121	350	tris(1,3-dichloro-2-propyl)phosphate	1977
141	350	Phenylmercuric Acetate	1977
149	350	Silicon Dioxide	1977
150	350	potassium chromate(VI)	1977
178	350	Lead	1977
185	350	Benzo(a)pyrene	1977
186	350	abrine	1977
9	355	methylmercuric chloride	5371
55	355	Tetrachlorodibenzodioxin	5371
59	355	butyraldehyde	5371
73	355	ICG 001	5371
121	355	tris(1,3-dichloro-2-propyl)phosphate	5371
150	355	potassium chromate(VI)	5371
166	355	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	5371
178	355	Lead	5371
186	355	abrine	5371
9	356	methylmercuric chloride	26651
10	356	Aflatoxin B1	26651
17	356	Arsenic	26651
23	356	Nickel	26651
55	356	Tetrachlorodibenzodioxin	26651
59	356	butyraldehyde	26651
65	356	cobaltous chloride	26651
73	356	ICG 001	26651
98	356	dicrotophos	26651
121	356	tris(1,3-dichloro-2-propyl)phosphate	26651
129	356	Methyl Methanesulfonate	26651
141	356	Phenylmercuric Acetate	26651
144	356	Arsenic Trioxide	26651
149	356	Silicon Dioxide	26651
150	356	potassium chromate(VI)	26651
166	356	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	26651
178	356	Lead	26651
185	356	Benzo(a)pyrene	26651
186	356	abrine	26651
187	356	sodium arsenite	26651
9	359	methylmercuric chloride	1786
10	359	Aflatoxin B1	1786
59	359	butyraldehyde	1786
73	359	ICG 001	1786
121	359	tris(1,3-dichloro-2-propyl)phosphate	1786
141	359	Phenylmercuric Acetate	1786
150	359	potassium chromate(VI)	1786
166	359	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1786
186	359	abrine	1786
9	360	methylmercuric chloride	1509
23	360	Nickel	1509
59	360	butyraldehyde	1509
73	360	ICG 001	1509
98	360	dicrotophos	1509
121	360	tris(1,3-dichloro-2-propyl)phosphate	1509
129	360	Methyl Methanesulfonate	1509
150	360	potassium chromate(VI)	1509
186	360	abrine	1509
9	362	methylmercuric chloride	5595
59	362	butyraldehyde	5595
98	362	dicrotophos	5595
121	362	tris(1,3-dichloro-2-propyl)phosphate	5595
129	362	Methyl Methanesulfonate	5595
141	362	Phenylmercuric Acetate	5595
150	362	potassium chromate(VI)	5595
186	362	abrine	5595
9	363	methylmercuric chloride	3276
17	363	Arsenic	3276
23	363	Nickel	3276
55	363	Tetrachlorodibenzodioxin	3276
59	363	butyraldehyde	3276
73	363	ICG 001	3276
98	363	dicrotophos	3276
121	363	tris(1,3-dichloro-2-propyl)phosphate	3276
141	363	Phenylmercuric Acetate	3276
149	363	Silicon Dioxide	3276
150	363	potassium chromate(VI)	3276
166	363	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3276
178	363	Lead	3276
9	364	methylmercuric chloride	7031
10	364	Aflatoxin B1	7031
17	364	Arsenic	7031
23	364	Nickel	7031
65	364	cobaltous chloride	7031
73	364	ICG 001	7031
98	364	dicrotophos	7031
121	364	tris(1,3-dichloro-2-propyl)phosphate	7031
129	364	Methyl Methanesulfonate	7031
141	364	Phenylmercuric Acetate	7031
150	364	potassium chromate(VI)	7031
166	364	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7031
178	364	Lead	7031
9	367	methylmercuric chloride	5604
17	367	Arsenic	5604
23	367	Nickel	5604
59	367	butyraldehyde	5604
73	367	ICG 001	5604
98	367	dicrotophos	5604
121	367	tris(1,3-dichloro-2-propyl)phosphate	5604
129	367	Methyl Methanesulfonate	5604
141	367	Phenylmercuric Acetate	5604
149	367	Silicon Dioxide	5604
150	367	potassium chromate(VI)	5604
166	367	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	5604
186	367	abrine	5604
9	369	methylmercuric chloride	3091
59	369	butyraldehyde	3091
98	369	dicrotophos	3091
121	369	tris(1,3-dichloro-2-propyl)phosphate	3091
141	369	Phenylmercuric Acetate	3091
149	369	Silicon Dioxide	3091
166	369	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3091
178	369	Lead	3091
186	369	abrine	3091
10	370	Aflatoxin B1	1956
23	370	Nickel	1956
59	370	butyraldehyde	1956
73	370	ICG 001	1956
129	370	Methyl Methanesulfonate	1956
178	370	Lead	1956
10	371	Aflatoxin B1	5970
59	371	butyraldehyde	5970
121	371	tris(1,3-dichloro-2-propyl)phosphate	5970
129	371	Methyl Methanesulfonate	5970
141	371	Phenylmercuric Acetate	5970
150	371	potassium chromate(VI)	5970
9	373	methylmercuric chloride	5055
17	373	Arsenic	5055
59	373	butyraldehyde	5055
65	373	cobaltous chloride	5055
73	373	ICG 001	5055
98	373	dicrotophos	5055
121	373	tris(1,3-dichloro-2-propyl)phosphate	5055
129	373	Methyl Methanesulfonate	5055
150	373	potassium chromate(VI)	5055
178	373	Lead	5055
9	375	methylmercuric chloride	387
17	375	Arsenic	387
23	375	Nickel	387
55	375	Tetrachlorodibenzodioxin	387
59	375	butyraldehyde	387
65	375	cobaltous chloride	387
73	375	ICG 001	387
98	375	dicrotophos	387
121	375	tris(1,3-dichloro-2-propyl)phosphate	387
129	375	Methyl Methanesulfonate	387
141	375	Phenylmercuric Acetate	387
149	375	Silicon Dioxide	387
150	375	potassium chromate(VI)	387
166	375	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	387
178	375	Lead	387
185	375	Benzo(a)pyrene	387
186	375	abrine	387
187	375	sodium arsenite	387
9	376	methylmercuric chloride	5599
10	376	Aflatoxin B1	5599
23	376	Nickel	5599
73	376	ICG 001	5599
129	376	Methyl Methanesulfonate	5599
141	376	Phenylmercuric Acetate	5599
178	376	Lead	5599
186	376	abrine	5599
9	377	methylmercuric chloride	847
59	377	butyraldehyde	847
98	377	dicrotophos	847
121	377	tris(1,3-dichloro-2-propyl)phosphate	847
129	377	Methyl Methanesulfonate	847
141	377	Phenylmercuric Acetate	847
166	377	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	847
98	379	dicrotophos	5743
129	379	Methyl Methanesulfonate	5743
141	379	Phenylmercuric Acetate	5743
150	379	potassium chromate(VI)	5743
9	382	methylmercuric chloride	4440
10	382	Aflatoxin B1	4440
17	382	Arsenic	4440
23	382	Nickel	4440
55	382	Tetrachlorodibenzodioxin	4440
59	382	butyraldehyde	4440
65	382	cobaltous chloride	4440
73	382	ICG 001	4440
98	382	dicrotophos	4440
121	382	tris(1,3-dichloro-2-propyl)phosphate	4440
129	382	Methyl Methanesulfonate	4440
141	382	Phenylmercuric Acetate	4440
149	382	Silicon Dioxide	4440
150	382	potassium chromate(VI)	4440
166	382	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	4440
185	382	Benzo(a)pyrene	4440
187	382	sodium arsenite	4440
17	384	Arsenic	8505
55	384	Tetrachlorodibenzodioxin	8505
59	384	butyraldehyde	8505
65	384	cobaltous chloride	8505
73	384	ICG 001	8505
98	384	dicrotophos	8505
121	384	tris(1,3-dichloro-2-propyl)phosphate	8505
129	384	Methyl Methanesulfonate	8505
141	384	Phenylmercuric Acetate	8505
144	384	Arsenic Trioxide	8505
149	384	Silicon Dioxide	8505
178	384	Lead	8505
186	384	abrine	8505
187	384	sodium arsenite	8505
9	385	methylmercuric chloride	672
10	385	Aflatoxin B1	672
23	385	Nickel	672
59	385	butyraldehyde	672
73	385	ICG 001	672
98	385	dicrotophos	672
121	385	tris(1,3-dichloro-2-propyl)phosphate	672
141	385	Phenylmercuric Acetate	672
149	385	Silicon Dioxide	672
178	385	Lead	672
9	386	methylmercuric chloride	114548
55	386	Tetrachlorodibenzodioxin	114548
65	386	cobaltous chloride	114548
73	386	ICG 001	114548
98	386	dicrotophos	114548
121	386	tris(1,3-dichloro-2-propyl)phosphate	114548
129	386	Methyl Methanesulfonate	114548
141	386	Phenylmercuric Acetate	114548
150	386	potassium chromate(VI)	114548
166	386	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	114548
178	386	Lead	114548
185	386	Benzo(a)pyrene	114548
186	386	abrine	114548
187	386	sodium arsenite	114548
9	388	methylmercuric chloride	2566
10	388	Aflatoxin B1	2566
17	388	Arsenic	2566
23	388	Nickel	2566
55	388	Tetrachlorodibenzodioxin	2566
59	388	butyraldehyde	2566
65	388	cobaltous chloride	2566
73	388	ICG 001	2566
98	388	dicrotophos	2566
121	388	tris(1,3-dichloro-2-propyl)phosphate	2566
129	388	Methyl Methanesulfonate	2566
141	388	Phenylmercuric Acetate	2566
144	388	Arsenic Trioxide	2566
149	388	Silicon Dioxide	2566
150	388	potassium chromate(VI)	2566
166	388	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2566
186	388	abrine	2566
9	389	methylmercuric chloride	43
10	389	Aflatoxin B1	43
17	389	Arsenic	43
23	389	Nickel	43
59	389	butyraldehyde	43
65	389	cobaltous chloride	43
73	389	ICG 001	43
121	389	tris(1,3-dichloro-2-propyl)phosphate	43
129	389	Methyl Methanesulfonate	43
141	389	Phenylmercuric Acetate	43
144	389	Arsenic Trioxide	43
149	389	Silicon Dioxide	43
150	389	potassium chromate(VI)	43
166	389	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	43
59	396	butyraldehyde	4313
73	396	ICG 001	4313
98	396	dicrotophos	4313
121	396	tris(1,3-dichloro-2-propyl)phosphate	4313
129	396	Methyl Methanesulfonate	4313
149	396	Silicon Dioxide	4313
178	396	Lead	4313
